international_id	goals	assists	num_of_shots	shot_speed	shot_attempts	shooting_percentage	high_danger_shots	medium_danger_shots	low_danger_shots	save_percentage	winning_goals	power_play_time	power_play_goals	time_on_ice	faceoff_win_percentage	puck_touches	puck_recoveries	puck_possession_time	penalty_kill_time	penality_minutes	penalties_taken	time_between_penalties	goals_against_total	goals_against_average	passes_attempted	passes_completed	pass_completion_rate	games_missed_due_to_injury
8694	108.0	156.0	483.0	78.1156	491.0	4.3746	168.0	143.0	180.0	51.2561	4.0	3.7885	113.0	5.73	45.9346	212.0	133.0	0.0	6.0	18.0	3.0	1.28	0.0	0.0	426.0	238.0	55.87	20.0
1882	102.0	123.0	475.0	64.3967	479.0	14.1791	127.0	173.0	179.0	77.3414	7.0	2.8093	97.0	14.79	61.1936	221.0	39.0	0.0	3.88	34.0	2.0	7.0	0.0	0.0	402.0	190.0	47.26	11.0
9117	56.0	168.0	462.0	115.8221	498.0	21.5419	159.0	182.0	157.0	69.8718	0.0	2.3334	86.0	14.48	46.8019	700.0	129.0	2.21	5.84	27.0	0.0	22.01	0.0	0.0	625.0	557.0	89.12	20.0
8498	59.0	183.0	461.0	129.2839	461.0	16.5762	129.0	169.0	163.0	67.1661	8.0	2.9596	90.0	8.38	54.2637	294.0	142.0	24.18	7.6	13.0	0.0	8.7	0.0	0.0	485.0	422.0	87.01	22.0
1550	90.0	155.0	451.0	88.7291	477.0	47.2787	149.0	129.0	199.0	82.2454	7.0	2.1646	103.0	5.24	39.9734	790.0	117.0	42.57	6.27	49.0	1.0	1.64	0.0	0.0	645.0	511.0	79.22	19.0
1433	90.0	226.0	460.0	138.7012	466.0	19.6851	169.0	119.0	178.0	82.1185	5.0	3.1176	126.0	3.17	54.4827	360.0	196.0	0.0	4.8	16.0	1.0	2.94	0.0	0.0	560.0	341.0	60.89	31.0
4387	83.0	186.0	451.0	76.4616	451.0	46.0766	140.0	177.0	134.0	61.6749	8.0	3.1472	107.0	10.18	44.1794	107.0	162.0	0.0	3.68	28.0	0.0	8.59	0.0	0.0	408.0	177.0	43.38	21.0
7416	67.0	162.0	472.0	109.1007	496.0	11.3033	153.0	197.0	146.0	58.119	0.0	2.4024	86.0	7.13	49.6958	88.0	328.0	0.0	4.03	16.0	0.0	14.76	0.0	0.0	390.0	309.0	79.23	22.0
3496	105.0	159.0	440.0	70.4423	476.0	5.4269	143.0	200.0	133.0	52.2235	4.0	2.9572	112.0	3.9	39.0388	335.0	289.0	0.0	2.79	33.0	0.0	5.13	0.0	0.0	443.0	198.0	44.7	18.0
7970	147.0	155.0	433.0	99.7233	459.0	6.6756	142.0	183.0	134.0	70.3987	3.0	4.0608	139.0	4.83	49.4209	342.0	265.0	0.0	4.43	1.0	0.0	3.97	0.0	0.0	439.0	246.0	56.04	20.0
7282	64.0	167.0	475.0	90.3346	498.0	14.0374	144.0	148.0	206.0	58.6934	5.0	2.3888	89.0	4.06	50.7798	353.0	245.0	0.0	3.62	48.0	1.0	1.28	0.0	0.0	461.0	392.0	85.03	25.0
8707	41.0	152.0	449.0	80.227	467.0	36.0892	165.0	174.0	128.0	75.7787	3.0	3.0723	70.0	2.0	45.7268	600.0	264.0	0.0	3.77	25.0	0.0	1.9	0.0	0.0	604.0	490.0	81.13	20.0
8409	39.0	166.0	493.0	73.9163	508.0	22.6468	182.0	158.0	168.0	60.2317	7.0	2.5932	72.0	24.81	43.772	470.0	199.0	0.0	2.47	1.0	2.0	12.46	0.0	0.0	537.0	506.0	94.23	21.0
5226	48.0	162.0	395.0	128.8146	413.0	32.056	144.0	162.0	107.0	75.254	0.0	2.7216	75.0	13.84	39.8194	720.0	234.0	0.0	4.46	23.0	0.0	16.15	0.0	0.0	656.0	203.0	30.95	16.0
1014	74.0	197.0	432.0	112.0327	454.0	67.5907	143.0	130.0	181.0	62.5994	0.0	2.9909	100.0	16.0	51.5168	880.0	226.0	21.93	3.22	25.0	0.0	21.07	22.0	26.12	707.0	674.0	95.33	21.0
2165	56.0	221.0	453.0	85.349	453.0	48.7838	131.0	172.0	150.0	63.0302	4.0	1.5436	101.0	7.95	52.9555	145.0	370.0	0.0	5.62	10.0	1.0	2.94	0.0	0.0	460.0	219.0	47.61	22.0
5438	86.0	201.0	477.0	85.444	477.0	23.7738	136.0	188.0	153.0	74.589	3.0	1.6051	113.0	12.47	44.9992	257.0	241.0	9.45	3.16	30.0	0.0	26.24	0.0	0.0	499.0	209.0	41.88	23.0
5022	80.0	192.0	432.0	116.7907	462.0	24.9719	147.0	192.0	123.0	70.1423	0.0	2.0515	104.0	28.17	45.1159	490.0	323.0	0.0	1.16	23.0	0.0	40.16	0.0	0.0	576.0	329.0	57.12	43.0
8098	102.0	172.0	464.0	144.3518	464.0	31.4688	155.0	203.0	106.0	77.7839	6.0	6.3193	113.0	18.6	36.5976	180.0	252.0	10.69	2.06	12.0	0.0	24.75	0.0	0.0	432.0	384.0	88.89	22.0
7836	52.0	157.0	459.0	78.2347	492.0	22.8111	159.0	150.0	183.0	85.8557	6.0	3.8272	73.0	3.78	43.7011	620.0	359.0	10.09	4.48	21.0	1.0	5.15	0.0	0.0	577.0	272.0	47.14	20.0
2552	96.0	116.0	427.0	73.2315	427.0	19.7543	132.0	162.0	133.0	56.3077	3.0	1.8784	93.0	7.38	55.834	345.0	58.0	0.0	1.97	9.0	0.0	5.77	26.0	42.61	348.0	82.0	23.56	11.0
5103	85.0	182.0	478.0	83.1442	507.0	14.6508	175.0	178.0	154.0	74.5477	4.0	5.1024	106.0	8.22	55.529	510.0	420.0	0.0	4.72	3.0	0.0	8.63	0.0	0.0	590.0	429.0	72.71	22.0
5391	79.0	208.0	480.0	108.4855	505.0	32.3956	165.0	193.0	147.0	75.6703	6.0	1.8453	112.0	3.69	39.5919	431.0	47.0	0.0	5.06	17.0	0.0	4.09	0.0	0.0	548.0	475.0	86.68	25.0
6783	79.0	168.0	453.0	72.9995	463.0	25.9429	151.0	177.0	135.0	64.407	3.0	1.428	98.0	7.58	39.8329	374.0	389.0	18.97	4.5	17.0	0.0	7.99	0.0	0.0	482.0	410.0	85.06	24.0
3737	91.0	156.0	419.0	84.3715	445.0	30.2934	137.0	170.0	138.0	65.7674	0.0	4.5701	99.0	7.08	59.4403	368.0	283.0	9.4	3.59	14.0	0.0	6.46	17.0	26.8	435.0	232.0	53.33	14.0
8687	151.0	175.0	471.0	78.773	488.0	56.8015	163.0	176.0	149.0	77.4235	5.0	2.0682	152.0	37.7	57.3985	206.0	161.0	0.0	4.92	23.0	3.0	0.84	0.0	0.0	464.0	234.0	50.43	21.0
7704	152.0	146.0	463.0	84.329	500.0	26.9347	180.0	170.0	150.0	65.7426	8.0	4.9674	145.0	6.58	57.76	1050.0	189.0	48.13	5.63	33.0	3.0	1.67	0.0	0.0	787.0	718.0	91.23	16.0
3838	91.0	115.0	442.0	94.6272	470.0	32.4109	136.0	201.0	133.0	64.0967	7.0	5.1547	86.0	8.07	38.2849	520.0	374.0	0.0	4.75	20.0	1.0	5.22	0.0	0.0	475.0	121.0	25.47	13.0
5018	59.0	201.0	497.0	88.2845	502.0	24.373	177.0	146.0	179.0	64.1768	7.0	2.2118	91.0	4.56	40.4914	244.0	213.0	6.26	4.92	7.0	2.0	0.61	0.0	0.0	485.0	164.0	33.81	25.0
217	111.0	196.0	421.0	74.0903	459.0	38.3886	157.0	154.0	148.0	76.5863	0.0	2.7882	132.0	16.3	46.1255	148.0	112.0	2.25	1.69	1.0	0.0	27.81	16.0	18.75	427.0	303.0	70.96	20.0
5830	53.0	168.0	441.0	83.192	473.0	26.2147	151.0	202.0	120.0	66.3069	0.0	1.6143	81.0	10.3	54.8771	264.0	155.0	0.0	5.63	27.0	0.0	16.42	0.0	0.0	463.0	404.0	87.26	19.0
612	75.0	121.0	436.0	86.2723	467.0	32.8546	173.0	185.0	109.0	42.4221	4.0	1.7888	81.0	22.98	38.7904	1040.0	146.0	63.42	0.76	15.0	0.0	16.5	0.0	0.0	736.0	541.0	73.51	20.0
2946	64.0	153.0	426.0	80.2357	426.0	36.1278	122.0	142.0	162.0	74.4929	7.0	4.471	80.0	19.52	56.1746	118.0	55.0	7.67	3.03	17.0	3.0	8.11	0.0	0.0	410.0	249.0	60.73	23.0
3613	50.0	185.0	452.0	79.4563	479.0	11.0772	133.0	146.0	200.0	56.0487	0.0	4.0994	88.0	7.46	44.9815	690.0	88.0	8.61	2.33	34.0	0.0	6.23	16.0	25.15	602.0	378.0	62.79	19.0
3286	107.0	162.0	428.0	101.6444	438.0	8.5164	136.0	158.0	144.0	75.0506	0.0	1.4466	116.0	10.71	41.1357	185.0	183.0	7.13	6.61	2.0	3.0	4.37	0.0	0.0	435.0	388.0	89.2	16.0
5096	90.0	140.0	455.0	71.1853	475.0	31.1301	167.0	185.0	123.0	81.7993	6.0	1.4001	96.0	5.35	63.3882	1090.0	72.0	38.74	2.56	17.0	0.0	4.27	5.0	10.18	727.0	426.0	58.6	15.0
9232	106.0	192.0	438.0	77.9676	464.0	24.0615	149.0	132.0	183.0	81.4913	9.0	6.8269	128.0	13.17	51.8159	920.0	96.0	29.96	4.36	18.0	0.0	29.62	0.0	0.0	759.0	549.0	72.33	29.0
3524	95.0	202.0	440.0	72.5933	468.0	26.5923	140.0	182.0	146.0	78.7754	4.0	6.5032	122.0	14.8	47.0985	260.0	255.0	6.51	2.69	19.0	0.0	9.64	0.0	0.0	495.0	332.0	67.07	22.0
8992	23.0	110.0	455.0	140.9663	491.0	13.36	153.0	194.0	144.0	55.6374	5.0	3.6542	42.0	11.25	42.5734	750.0	405.0	0.0	3.74	1.0	0.0	10.96	0.0	0.0	583.0	448.0	76.84	14.0
5495	86.0	166.0	479.0	78.2923	530.0	31.6434	163.0	199.0	168.0	71.0912	0.0	2.7099	103.0	18.21	52.1093	1220.0	177.0	15.29	0.57	13.0	0.0	14.98	12.0	12.94	837.0	398.0	47.55	16.0
3930	71.0	179.0	427.0	76.1862	455.0	22.0318	152.0	185.0	118.0	65.5215	4.0	3.2087	99.0	16.0	56.4665	1360.0	156.0	23.98	4.96	15.0	2.0	6.19	0.0	0.0	892.0	572.0	64.13	25.0
2474	82.0	172.0	444.0	117.313	467.0	25.1261	136.0	171.0	160.0	79.4168	7.0	2.8428	104.0	24.33	57.1	361.0	362.0	0.0	0.4	11.0	0.0	30.17	0.0	0.0	471.0	155.0	32.91	23.0
1962	116.0	148.0	421.0	114.4864	439.0	2.759	136.0	150.0	153.0	65.6063	9.0	1.605	119.0	12.18	51.0877	1090.0	248.0	39.23	5.12	1.0	0.0	12.4	0.0	0.0	790.0	581.0	73.54	14.0
5173	99.0	208.0	425.0	83.1344	463.0	19.1356	151.0	163.0	149.0	72.5816	7.0	3.8424	127.0	6.99	60.6555	1490.0	215.0	53.46	3.54	16.0	0.0	5.15	0.0	0.0	985.0	627.0	63.65	25.0
7754	39.0	177.0	469.0	89.5762	469.0	32.0065	145.0	157.0	167.0	76.8908	6.0	4.9093	75.0	16.35	38.1028	500.0	267.0	0.29	2.89	12.0	2.0	8.37	0.0	0.0	561.0	177.0	31.55	19.0
7569	73.0	173.0	447.0	127.9454	477.0	45.3537	154.0	166.0	157.0	79.5805	4.0	1.5637	96.0	5.82	57.2404	1270.0	183.0	48.84	4.84	52.0	0.0	8.74	0.0	0.0	923.0	788.0	85.37	26.0
5597	54.0	135.0	475.0	136.5101	483.0	15.1123	142.0	194.0	147.0	76.446	2.0	3.1453	65.0	10.48	40.8651	54.0	133.0	28.43	4.52	16.0	0.0	8.23	0.0	0.0	327.0	56.0	17.13	18.0
7962	124.0	175.0	416.0	93.2421	416.0	14.2721	130.0	132.0	154.0	88.706	6.0	5.4708	134.0	4.41	51.9555	158.0	77.0	11.91	4.94	28.0	1.0	2.25	6.0	9.25	402.0	302.0	75.12	21.0
1909	93.0	188.0	483.0	120.0188	501.0	14.5292	185.0	172.0	144.0	87.0585	2.0	2.5968	116.0	7.99	54.8219	241.0	122.0	0.0	5.92	1.0	0.0	12.94	0.0	0.0	482.0	411.0	85.27	25.0
3594	49.0	154.0	423.0	70.6196	439.0	17.1655	126.0	150.0	163.0	55.7188	0.0	7.7858	74.0	19.23	43.4138	101.0	187.0	0.0	4.55	14.0	1.0	7.8	0.0	0.0	392.0	151.0	38.52	19.0
638	91.0	143.0	463.0	108.8392	474.0	26.6583	139.0	174.0	161.0	66.5781	4.0	2.1669	95.0	9.09	55.5363	126.0	296.0	10.28	3.73	16.0	0.0	7.77	0.0	0.0	361.0	173.0	47.92	22.0
8937	140.0	210.0	471.0	84.0479	486.0	20.4856	145.0	188.0	153.0	57.7239	6.0	1.373	156.0	13.16	54.7119	1000.0	207.0	33.73	3.12	11.0	0.0	9.47	0.0	0.0	821.0	734.0	89.4	20.0
3740	83.0	178.0	471.0	120.4967	471.0	20.4781	140.0	146.0	185.0	82.4827	0.0	3.1956	99.0	5.86	47.5164	218.0	231.0	0.0	6.06	6.0	1.0	3.47	0.0	0.0	458.0	261.0	56.99	24.0
8810	82.0	105.0	428.0	86.4064	428.0	36.8026	143.0	159.0	126.0	68.3185	3.0	6.3596	82.0	8.74	53.6223	277.0	298.0	32.7	4.55	3.0	0.0	8.98	0.0	0.0	375.0	255.0	68.0	19.0
2054	128.0	186.0	477.0	77.2816	477.0	49.6351	159.0	143.0	175.0	66.2435	0.0	2.319	142.0	6.38	55.8661	1250.0	341.0	26.6	3.33	1.0	0.0	8.36	10.0	15.43	875.0	783.0	89.49	22.0
176	64.0	176.0	77.0	123.9544	523.0	14.0067	152.0	195.0	176.0	76.6295	5.0	2.4769	92.0	20.95	43.8145	287.0	266.0	26.42	0.62	27.0	1.0	12.77	0.0	0.0	467.0	260.0	55.67	24.0
7031	117.0	208.0	449.0	71.8042	469.0	40.2787	154.0	158.0	157.0	53.3537	3.0	0.9596	135.0	15.18	49.8909	391.0	253.0	9.35	1.36	27.0	0.0	14.25	22.0	27.96	516.0	251.0	48.64	20.0
5386	66.0	186.0	455.0	82.1123	496.0	57.6167	162.0	138.0	196.0	60.6343	2.0	2.2094	97.0	9.27	46.3969	273.0	112.0	0.0	5.91	16.0	1.0	2.67	0.0	0.0	471.0	242.0	51.38	20.0
5001	74.0	161.0	419.0	74.393	434.0	56.1052	134.0	164.0	136.0	83.3762	5.0	1.9238	95.0	5.45	45.6003	930.0	254.0	31.65	4.68	17.0	0.0	7.18	0.0	0.0	698.0	195.0	27.94	16.0
9880	109.0	148.0	463.0	92.9215	466.0	15.3784	164.0	163.0	139.0	84.1403	0.0	3.9577	111.0	10.13	49.6089	391.0	174.0	15.22	2.23	21.0	0.0	9.37	8.0	12.13	442.0	309.0	69.91	14.0
6752	89.0	173.0	467.0	140.126	486.0	11.3866	150.0	169.0	167.0	67.8863	0.0	2.913	106.0	23.51	45.1544	530.0	184.0	20.79	0.0	43.0	0.0	31.48	21.0	17.41	559.0	451.0	80.68	23.0
6622	131.0	198.0	442.0	76.3711	493.0	53.6196	158.0	179.0	156.0	70.2607	6.0	4.3078	149.0	20.69	61.1262	1390.0	140.0	65.85	2.22	8.0	3.0	6.09	0.0	0.0	967.0	600.0	62.05	24.0
2854	79.0	203.0	459.0	79.116	472.0	13.0106	159.0	157.0	156.0	70.5547	5.0	4.0742	109.0	10.05	54.1668	229.0	274.0	0.0	4.73	1.0	1.0	3.9	0.0	0.0	519.0	461.0	88.82	25.0
5708	82.0	134.0	494.0	71.0798	534.0	26.2233	167.0	202.0	165.0	65.4989	4.0	2.353	88.0	7.12	40.71	800.0	351.0	18.69	4.52	10.0	2.0	1.73	13.0	20.0	594.0	384.0	64.65	13.0
7839	67.0	153.0	460.0	82.3332	492.0	23.0849	155.0	163.0	174.0	71.042	7.0	3.6404	83.0	20.21	52.0044	700.0	163.0	6.39	0.64	30.0	0.0	27.81	0.0	0.0	616.0	518.0	84.09	20.0
3046	111.0	193.0	460.0	74.3515	466.0	39.8117	150.0	168.0	148.0	59.5216	0.0	1.104	129.0	13.64	59.7175	130.0	219.0	0.0	4.42	11.0	1.0	10.31	0.0	0.0	442.0	232.0	52.49	22.0
6525	107.0	202.0	453.0	110.0142	463.0	14.2236	162.0	159.0	142.0	68.061	3.0	5.3196	124.0	8.18	38.9405	119.0	272.0	0.0	3.61	22.0	0.0	6.71	0.0	0.0	461.0	220.0	47.72	23.0
4942	126.0	117.0	474.0	71.9703	474.0	13.3889	155.0	172.0	147.0	58.1563	3.0	5.2616	115.0	16.52	55.74	406.0	296.0	9.13	2.21	42.0	0.0	13.7	0.0	0.0	409.0	269.0	65.77	19.0
2623	108.0	123.0	468.0	90.2496	543.0	13.0503	169.0	136.0	238.0	75.7202	3.0	1.0554	105.0	9.58	58.1328	1430.0	155.0	65.45	4.5	29.0	0.0	17.22	0.0	0.0	885.0	737.0	83.28	10.0
4189	59.0	212.0	433.0	87.3038	436.0	7.2	141.0	141.0	154.0	65.3025	7.0	2.732	101.0	22.87	56.9816	530.0	85.0	30.4	0.07	25.0	1.0	14.67	0.0	0.0	619.0	426.0	68.82	26.0
722	131.0	164.0	457.0	87.4056	457.0	37.2086	129.0	198.0	130.0	65.4751	8.0	2.1179	130.0	16.74	55.8003	230.0	81.0	0.0	1.88	1.0	0.0	21.34	0.0	0.0	434.0	228.0	52.53	20.0
474	59.0	207.0	449.0	96.9551	455.0	14.1751	148.0	158.0	149.0	65.7296	8.0	2.708	97.0	7.04	59.1724	158.0	53.0	0.0	3.62	9.0	0.0	5.94	15.0	25.28	436.0	383.0	87.84	24.0
755	117.0	119.0	425.0	62.1404	467.0	12.3923	170.0	177.0	120.0	85.1856	7.0	4.8405	108.0	24.19	54.6914	224.0	99.0	0.0	0.08	1.0	0.0	46.66	0.0	0.0	394.0	183.0	46.45	19.0
2113	122.0	166.0	465.0	74.4508	474.0	16.5428	148.0	144.0	182.0	74.4659	6.0	3.2015	130.0	7.63	41.9853	384.0	141.0	14.46	4.81	24.0	0.0	9.42	0.0	0.0	494.0	275.0	55.67	19.0
1398	64.0	138.0	411.0	78.3205	411.0	30.5816	126.0	161.0	124.0	86.8111	11.0	14.4219	76.0	4.57	56.322	142.0	195.0	2.84	4.38	13.0	2.0	2.44	0.0	0.0	378.0	177.0	46.83	21.0
2341	79.0	180.0	469.0	67.2941	469.0	31.4304	165.0	169.0	135.0	85.8411	6.0	2.2197	102.0	7.49	61.312	680.0	56.0	5.79	4.66	23.0	0.0	6.02	0.0	0.0	650.0	475.0	73.08	22.0
7487	102.0	153.0	459.0	88.0744	481.0	21.449	153.0	173.0	155.0	82.4746	7.0	3.5329	109.0	16.49	42.4322	112.0	151.0	0.0	3.05	40.0	0.0	13.63	0.0	0.0	410.0	183.0	44.63	19.0
9327	62.0	118.0	452.0	113.1335	486.0	18.1372	141.0	194.0	151.0	73.6144	7.0	1.112	75.0	9.14	53.825	1190.0	223.0	50.14	6.03	1.0	1.0	3.59	0.0	0.0	787.0	697.0	88.56	21.0
5681	40.0	165.0	468.0	109.2107	468.0	50.9112	151.0	137.0	180.0	64.3547	2.0	2.3963	73.0	23.94	55.2923	189.0	367.0	0.0	0.0	25.0	0.0	26.7	0.0	0.0	433.0	161.0	37.18	26.0
8562	93.0	149.0	419.0	71.6321	425.0	32.108	132.0	164.0	129.0	76.4088	8.0	4.978	102.0	12.46	41.8959	165.0	74.0	18.52	7.41	3.0	2.0	11.08	0.0	0.0	400.0	382.0	95.5	20.0
269	105.0	172.0	454.0	73.7809	464.0	3.8183	133.0	194.0	137.0	73.1147	3.0	3.0132	115.0	4.81	45.2098	255.0	338.0	13.09	4.73	14.0	0.0	5.06	0.0	0.0	436.0	269.0	61.7	21.0
3619	115.0	165.0	493.0	107.8985	497.0	5.6753	163.0	183.0	151.0	72.3647	0.0	2.8608	123.0	5.21	53.0153	298.0	238.0	33.58	3.29	24.0	1.0	2.06	15.0	25.79	424.0	163.0	38.44	20.0
406	83.0	239.0	516.0	74.0907	535.0	23.9841	175.0	190.0	170.0	61.111	7.0	2.6543	125.0	3.53	46.0626	364.0	183.0	0.0	2.77	20.0	1.0	3.13	0.0	0.0	550.0	359.0	65.27	26.0
4216	27.0	170.0	459.0	77.1934	470.0	53.7353	152.0	163.0	155.0	57.7137	0.0	1.6372	65.0	4.88	38.8873	850.0	211.0	0.0	4.5	9.0	3.0	1.04	0.0	0.0	665.0	385.0	57.89	21.0
1445	95.0	145.0	443.0	90.9119	458.0	31.4159	143.0	143.0	172.0	84.3113	2.0	5.2626	104.0	4.87	47.0824	1100.0	104.0	0.0	2.8	12.0	0.0	6.66	12.0	17.31	773.0	345.0	44.63	16.0
9706	42.0	163.0	450.0	95.793	474.0	16.4998	135.0	143.0	196.0	66.0638	5.0	2.7698	73.0	5.3	39.9164	152.0	74.0	5.36	4.76	20.0	0.0	9.64	0.0	0.0	427.0	220.0	51.52	22.0
4083	77.0	178.0	459.0	92.3706	479.0	39.0781	153.0	168.0	158.0	54.9814	9.0	0.7783	97.0	22.4	49.3096	216.0	114.0	0.0	1.35	14.0	0.0	26.56	0.0	0.0	420.0	259.0	61.67	21.0
7884	117.0	178.0	441.0	123.4175	468.0	25.6621	156.0	157.0	155.0	69.5569	4.0	1.1556	127.0	5.55	38.5543	950.0	62.0	25.08	4.03	16.0	0.0	11.25	0.0	0.0	745.0	603.0	80.94	21.0
4620	84.0	155.0	454.0	145.0354	458.0	8.5096	131.0	136.0	191.0	56.2014	9.0	2.8602	95.0	7.66	50.4566	112.0	183.0	0.0	3.13	19.0	0.0	7.67	0.0	0.0	384.0	116.0	30.21	23.0
7525	150.0	125.0	451.0	78.2774	451.0	28.1711	141.0	174.0	136.0	73.8834	0.0	3.1216	134.0	25.62	58.8183	75.0	38.0	0.0	1.01	35.0	1.0	9.03	0.0	0.0	350.0	149.0	42.57	21.0
7931	83.0	188.0	442.0	132.9238	442.0	6.815	142.0	167.0	133.0	59.7609	7.0	2.9381	105.0	4.3	49.2454	257.0	147.0	0.59	4.24	9.0	1.0	2.22	0.0	0.0	467.0	213.0	45.61	21.0
8899	101.0	144.0	447.0	86.9013	447.0	32.655	144.0	122.0	181.0	82.5836	9.0	2.2494	102.0	29.58	45.1367	148.0	137.0	11.65	2.35	4.0	1.0	15.32	16.0	10.36	376.0	286.0	76.06	21.0
9041	107.0	182.0	447.0	113.8374	469.0	16.6912	163.0	171.0	135.0	66.2944	5.0	2.7254	121.0	5.57	47.5438	820.0	60.0	1.72	4.14	12.0	0.0	8.91	0.0	0.0	655.0	206.0	31.45	22.0
1950	119.0	159.0	513.0	66.3833	538.0	62.9257	157.0	205.0	176.0	66.2012	6.0	1.3037	124.0	25.41	36.2148	274.0	322.0	8.7	1.68	1.0	0.0	29.85	0.0	0.0	446.0	421.0	94.39	20.0
6496	103.0	174.0	454.0	71.4962	454.0	12.4111	148.0	129.0	177.0	68.0	7.0	2.494	114.0	14.02	58.1821	161.0	313.0	0.0	4.55	15.0	3.0	3.16	0.0	0.0	454.0	387.0	85.24	20.0
6062	92.0	207.0	447.0	126.996	458.0	22.1706	152.0	173.0	133.0	80.5286	4.0	2.5649	118.0	12.05	59.0042	334.0	379.0	1.77	7.23	16.0	3.0	6.02	0.0	0.0	537.0	310.0	57.73	27.0
9343	99.0	134.0	454.0	88.5177	466.0	49.962	151.0	159.0	156.0	78.3841	6.0	6.6924	101.0	25.81	51.8111	136.0	175.0	0.0	0.0	3.0	3.0	5.43	0.0	0.0	366.0	134.0	36.61	27.0
5160	81.0	213.0	452.0	98.166	452.0	20.8662	140.0	142.0	170.0	61.8401	3.0	2.012	116.0	5.63	50.227	150.0	361.0	14.23	2.69	11.0	0.0	10.85	18.0	31.33	464.0	156.0	33.62	23.0
8370	98.0	234.0	414.0	75.634	414.0	11.062	138.0	151.0	125.0	56.6452	7.0	6.6037	135.0	4.45	60.3572	277.0	147.0	16.51	5.27	26.0	1.0	2.31	0.0	0.0	548.0	448.0	81.75	29.0
5594	67.0	199.0	436.0	81.8524	476.0	15.262	145.0	141.0	190.0	61.5425	4.0	4.5524	99.0	20.42	51.2875	177.0	199.0	7.36	2.49	10.0	1.0	14.68	0.0	0.0	469.0	401.0	85.5	22.0
3112	66.0	184.0	484.0	89.0011	503.0	36.0198	164.0	177.0	162.0	70.0367	6.0	6.6024	97.0	8.98	55.8543	292.0	350.0	38.99	5.34	1.0	0.0	11.13	0.0	0.0	507.0	242.0	47.73	24.0
1332	70.0	204.0	418.0	76.6413	448.0	6.9313	145.0	177.0	126.0	61.0208	4.0	2.8006	100.0	5.1	52.2736	106.0	117.0	0.0	5.16	14.0	1.0	2.86	0.0	0.0	462.0	229.0	49.57	24.0
8753	104.0	145.0	487.0	82.1284	498.0	27.4686	163.0	131.0	204.0	78.6709	3.0	3.6358	105.0	15.78	50.8425	141.0	26.0	13.51	5.63	14.0	3.0	3.66	0.0	0.0	403.0	327.0	81.14	24.0
8423	95.0	165.0	446.0	149.3191	462.0	21.5282	146.0	184.0	132.0	81.9026	5.0	1.2065	106.0	11.99	41.5917	290.0	69.0	0.0	4.66	0.0	0.0	19.96	0.0	0.0	480.0	187.0	38.96	19.0
4891	55.0	118.0	439.0	82.241	464.0	12.8218	138.0	140.0	186.0	73.4299	5.0	3.5638	68.0	5.42	53.5021	730.0	328.0	0.0	5.15	21.0	0.0	8.19	0.0	0.0	594.0	539.0	90.74	16.0
1892	115.0	169.0	467.0	123.2933	467.0	29.4285	142.0	169.0	156.0	63.516	7.0	5.1329	122.0	14.64	49.7403	196.0	343.0	11.65	4.46	28.0	0.0	34.57	0.0	0.0	459.0	435.0	94.77	20.0
7160	113.0	136.0	422.0	87.1451	430.0	74.6264	138.0	137.0	155.0	54.0994	3.0	1.9302	112.0	11.06	52.5941	820.0	359.0	0.0	4.81	8.0	0.0	13.08	0.0	0.0	674.0	619.0	91.84	20.0
5246	97.0	169.0	445.0	116.0525	459.0	9.9577	119.0	167.0	173.0	72.0832	5.0	2.1617	110.0	3.99	43.1729	303.0	74.0	15.21	5.92	5.0	5.0	1.4	0.0	0.0	459.0	223.0	48.58	23.0
9682	97.0	235.0	459.0	67.5948	459.0	21.9591	142.0	174.0	143.0	68.5586	3.0	4.3638	131.0	4.35	43.5662	156.0	185.0	14.07	4.31	21.0	3.0	1.42	0.0	0.0	522.0	237.0	45.4	25.0
1822	102.0	209.0	430.0	113.0138	464.0	27.6156	135.0	182.0	147.0	57.5607	5.0	2.6585	125.0	8.35	60.0106	213.0	258.0	0.0	4.66	26.0	0.0	9.04	0.0	0.0	475.0	87.0	18.32	21.0
1652	112.0	149.0	445.0	79.7326	457.0	48.9953	146.0	163.0	148.0	66.8926	6.0	1.656	113.0	7.52	56.9824	138.0	331.0	8.04	5.99	18.0	2.0	2.92	0.0	0.0	391.0	186.0	47.57	20.0
7651	165.0	123.0	479.0	68.0156	484.0	47.9266	139.0	200.0	145.0	75.8263	7.0	2.9695	151.0	33.800000000000004	58.5924	1040.0	355.0	62.53	4.75	32.0	0.0	6.34	0.0	0.0	723.0	511.0	70.68	17.0
1041	101.0	202.0	477.0	86.8504	484.0	68.46	158.0	196.0	130.0	77.1698	4.0	3.8155	118.0	9.34	40.1739	146.0	169.0	10.18	5.36	17.0	0.0	11.79	0.0	0.0	463.0	269.0	58.1	23.0
4580	104.0	196.0	398.0	85.883	450.0	38.1558	150.0	126.0	174.0	59.7573	8.0	2.648	126.0	21.9	54.9409	1180.0	118.0	50.09	1.9	7.0	4.0	2.57	0.0	0.0	868.0	509.0	58.64	26.0
7883	116.0	179.0	451.0	79.3899	452.0	39.7374	131.0	150.0	171.0	82.5844	0.0	3.0082	126.0	4.94	58.8586	425.0	211.0	27.32	4.54	20.0	0.0	5.16	0.0	0.0	538.0	476.0	88.48	21.0
